ncbiID	fullName	rank	parentID
92000426	Acinetobacter baumannii 92000426	norank	470
92000427	Acinetobacter baumannii 92000427	norank	470
92000428	Acinetobacter baumannii 92000428	norank	470
92000429	Acinetobacter baumannii 92000429	norank	470
92000430	Acinetobacter baumannii 92000430	norank	470
92000431	Acinetobacter baumannii 92000431	norank	470
92000432	Acinetobacter baumannii 92000432	norank	470
92000433	Acinetobacter baumannii 92000433	norank	470
92000434	Acinetobacter baumannii 92000434	norank	470
92000435	Acinetobacter baumannii 92000435	norank	470
92000436	Acinetobacter baumannii 92000436	norank	470
92000437	Acinetobacter baumannii 92000437	norank	470
92000438	Acinetobacter baumannii 92000438	norank	470
92000439	Acinetobacter baumannii 92000439	norank	470
92000440	Acinetobacter baumannii 92000440	norank	470
92000441	Acinetobacter baumannii 92000441	norank	470
92000442	Acinetobacter baumannii 92000442	norank	470
92000443	Acinetobacter baumannii 92000443	norank	470
92000444	Acinetobacter baumannii 92000444	norank	470
92000445	Acinetobacter baumannii 92000445	norank	470
92000446	Acinetobacter baumannii 92000446	norank	470
92000447	Acinetobacter baumannii 92000447	norank	470
92000448	Acinetobacter baumannii 92000448	norank	470
92000449	Acinetobacter baumannii 92000449	norank	470
92000450	Acinetobacter baumannii 92000450	norank	470
92000451	Acinetobacter baumannii 92000451	norank	470
92000452	Acinetobacter baumannii 92000452	norank	470
92000453	Acinetobacter baumannii 92000453	norank	470
92000454	Acinetobacter baumannii 92000454	norank	470
92000455	Acinetobacter baumannii 92000455	norank	470
92000456	Acinetobacter baumannii 92000456	norank	470
92000457	Acinetobacter baumannii 92000457	norank	470
92000458	Acinetobacter baumannii 92000458	norank	470
92000459	Acinetobacter baumannii 92000459	norank	470
92000460	Acinetobacter baumannii 92000460	norank	470
92000461	Acinetobacter baumannii 92000461	norank	470
92000462	Acinetobacter baumannii 92000462	norank	470
92000463	Acinetobacter baumannii 92000463	norank	470
92000464	Acinetobacter baumannii 92000464	norank	470
92000465	Acinetobacter baumannii 92000465	norank	470
92000466	Acinetobacter baumannii 92000466	norank	470
92000467	Acinetobacter baumannii 92000467	norank	470
92000468	Acinetobacter baumannii 92000468	norank	470
92000469	Acinetobacter baumannii 92000469	norank	470
92000470	Acinetobacter baumannii 92000470	norank	470
92000471	Acinetobacter baumannii 92000471	norank	470
92000472	Acinetobacter baumannii 92000472	norank	470
92000473	Acinetobacter baumannii 92000473	norank	470
92000474	Acinetobacter baumannii 92000474	norank	470
92000475	Acinetobacter baumannii 92000475	norank	470
92000476	Acinetobacter baumannii 92000476	norank	470
92000477	Acinetobacter baumannii 92000477	norank	470
92000478	Acinetobacter baumannii 92000478	norank	470
92000479	Acinetobacter baumannii 92000479	norank	470
92000480	Acinetobacter baumannii 92000480	norank	470
92000481	Acinetobacter baumannii 92000481	norank	470
92000482	Acinetobacter pittii 92000482	norank	48296
92000483	Acinetobacter baumannii 92000483	norank	470
92000484	Acinetobacter baumannii 92000484	norank	470
92000485	Acinetobacter baumannii 92000485	norank	470
92000486	Acinetobacter baumannii 92000486	norank	470
92000487	Acinetobacter baumannii 92000487	norank	470
92000488	Acinetobacter baumannii 92000488	norank	470
92000489	Acinetobacter nosocomialis 92000489	norank	106654
92000490	Acinetobacter baumannii 92000490	norank	470
92000491	Acinetobacter baumannii 92000491	norank	470
92000492	Acinetobacter baumannii 92000492	norank	470
92000493	Acinetobacter baumannii 92000493	norank	470
92000494	Acinetobacter baumannii 92000494	norank	470
92000495	Acinetobacter baumannii 92000495	norank	470
92000496	Acinetobacter baumannii 92000496	norank	470
92000497	Acinetobacter baumannii 92000497	norank	470
92000498	Acinetobacter baumannii 92000498	norank	470
92000499	Acinetobacter baumannii 92000499	norank	470
92000500	Acinetobacter baumannii 92000500	norank	470
92000501	Acinetobacter baumannii 92000501	norank	470
92000502	Acinetobacter baumannii 92000502	norank	470
92000503	Acinetobacter baumannii 92000503	norank	470
92000504	Acinetobacter baumannii 92000504	norank	470
92000505	Acinetobacter baumannii 92000505	norank	470
92000506	Acinetobacter baumannii 92000506	norank	470
92000507	Acinetobacter baumannii 92000507	norank	470
92000508	Acinetobacter baumannii 92000508	norank	470
92000509	Acinetobacter baumannii 92000509	norank	470
92000510	Acinetobacter baumannii 92000510	norank	470
92000511	Acinetobacter baumannii 92000511	norank	470
92000512	Acinetobacter baumannii 92000512	norank	470
92000513	Acinetobacter baumannii 92000513	norank	470
92000514	Acinetobacter baumannii 92000514	norank	470
92000515	Acinetobacter baumannii 92000515	norank	470
92000516	Acinetobacter baumannii 92000516	norank	470
92000517	Acinetobacter baumannii 92000517	norank	470
92000518	Acinetobacter baumannii 92000518	norank	470
92000519	Acinetobacter baumannii 92000519	norank	470
92000520	Acinetobacter baumannii 92000520	norank	470
92000521	Acinetobacter baumannii 92000521	norank	470
92000522	Acinetobacter baumannii 92000522	norank	470
92000523	Acinetobacter baumannii 92000523	norank	470
92000524	Acinetobacter baumannii 92000524	norank	470
92000525	Acinetobacter baumannii 92000525	norank	470
92000526	Acinetobacter baumannii 92000526	norank	470
92000527	Acinetobacter baumannii 92000527	norank	470
92000528	Acinetobacter baumannii 92000528	norank	470
92000529	Acinetobacter baumannii 92000529	norank	470
92000530	Acinetobacter baumannii 92000530	norank	470
92000531	Acinetobacter baumannii 92000531	norank	470
92000532	Acinetobacter baumannii 92000532	norank	470
92000533	Acinetobacter baumannii 92000533	norank	470
92000534	Acinetobacter baumannii 92000534	norank	470
92000535	Acinetobacter baumannii 92000535	norank	470
92000536	Acinetobacter baumannii 92000536	norank	470
92000537	Acinetobacter baumannii 92000537	norank	470
92000538	Acinetobacter baumannii 92000538	norank	470
92000539	Acinetobacter baumannii 92000539	norank	470
92000540	Acinetobacter baumannii 92000540	norank	470
92000541	Acinetobacter baumannii 92000541	norank	470
92000542	Acinetobacter baumannii 92000542	norank	470
92000543	Acinetobacter baumannii 92000543	norank	470
92000544	Acinetobacter baumannii 92000544	norank	470
92000545	Acinetobacter baumannii 92000545	norank	470
92000546	Acinetobacter baumannii 92000546	norank	470
92000547	Acinetobacter baumannii 92000547	norank	470
92000548	Acinetobacter baumannii 92000548	norank	470
92000549	Acinetobacter baumannii 92000549	norank	470
92000550	Acinetobacter baumannii 92000550	norank	470
92000551	Acinetobacter baumannii 92000551	norank	470
92000552	Acinetobacter baumannii 92000552	norank	470
92000553	Acinetobacter baumannii 92000553	norank	470
92000554	Acinetobacter baumannii 92000554	norank	470
